listing_id,platform,city,state,brand,model,variant,manufacturing_year,vehicle_age,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,listed_price,price_per_cc,price_per_km,expected_market_price,price_difference,price_ratio,price_category
PW_IND_12128,OLX,Kolkata,West Bengal,Hero,Passion Pro,Drum,2018,8,96559,113.0,60.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,19700.0,174.34,0.204,23800.0,-4100.0,0.828,Underpriced
PW_IND_19301,CarTrade,Chennai,Tamil Nadu,Yamaha,MT-15,V2 MotoGP,2022,4,44002,155.0,44.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,105200.0,678.71,2.391,103300.0,1900.0,1.018,Fairly Priced
PW_IND_15700,BikeDekho,Hyderabad,Telangana,Yamaha,R15 V4,M Edition,2020,6,55176,155.0,40.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,75300.0,485.81,1.365,82300.0,-7000.0,0.915,Fairly Priced
PW_IND_15087,BikeDekho,Pune,Maharashtra,Yamaha,Aerox 155,Version S,2024,2,15248,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,118000.0,761.29,7.738,123000.0,-5000.0,0.959,Fairly Priced
PW_IND_13856,Quikr,Ahmedabad,Gujarat,TVS,NTORQ 125,Race XP,2018,8,77355,125.0,47.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,25200.0,201.6,0.326,34700.0,-9500.0,0.726,Underpriced
PW_IND_16624,BikeWale,Mumbai,Maharashtra,Bajaj,Dominar 400,Touring Edition,2016,10,78264,373.0,30.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,60000.0,160.86,0.767,68700.0,-8700.0,0.873,Underpriced
PW_IND_18556,Bikes24,Chennai,Tamil Nadu,Suzuki,Gixxer SF 150,Standard ABS,2014,12,93992,155.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,27000.0,174.19,0.287,31000.0,-4000.0,0.871,Underpriced
PW_IND_14470,BikeDekho,Bengaluru,Karnataka,Bajaj,Pulsar 125,Neon,2019,7,77543,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,31500.0,252.0,0.406,37700.0,-6200.0,0.836,Underpriced
PW_IND_12139,OLX,Kolkata,West Bengal,Bajaj,Avenger Cruise 220,Standard,2024,2,10356,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,141400.0,642.73,13.653,110200.0,31200.0,1.283,Overpriced
PW_IND_14446,BikeDekho,Mumbai,Maharashtra,Bajaj,Pulsar 150,Twin Disc,2017,9,113622,149.0,48.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,21300.0,142.95,0.187,29100.0,-7800.0,0.732,Underpriced
PW_IND_14988,BikeDekho,Delhi-NCR,Delhi,TVS,NTORQ 125,Race XP,2019,7,75588,125.0,47.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,25000.0,200.0,0.331,31100.0,-6100.0,0.804,Underpriced
PW_IND_13459,Quikr,Mumbai,Maharashtra,KTM,RC 200,GP Edition,2015,11,111525,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,41400.0,208.04,0.371,51700.0,-10300.0,0.801,Underpriced
PW_IND_17968,Droom,Delhi-NCR,Delhi,Yamaha,R15 V4,M Edition,2021,5,56283,155.0,40.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,100000.0,645.16,1.777,94400.0,5600.0,1.059,Fairly Priced
PW_IND_12550,OLX,Hyderabad,Telangana,Bajaj,Avenger Cruise 220,Standard,2024,2,14706,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,139500.0,634.09,9.485,116800.0,22700.0,1.194,Overpriced
PW_IND_10023,OLX,Kolkata,West Bengal,Honda,Activa 6G,DLX,2021,5,24950,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,37500.0,340.91,1.503,38000.0,-500.0,0.987,Fairly Priced
PW_IND_13665,Quikr,Hyderabad,Telangana,Royal Enfield,Bullet 350,Standard ES,2017,9,76884,346.0,38.0,Manual,Petrol,4th Owner,Dealer,No Warranty,Comprehensive,29300.0,84.68,0.381,38800.0,-9500.0,0.755,Underpriced
PW_IND_16647,BikeWale,Mumbai,Maharashtra,TVS,Apache RTR 200,4V Dual ABS,2019,7,72757,198.0,39.0,Manual,Petrol,2nd Owner,Individual,6 Months Warranty,Comprehensive,47300.0,238.89,0.65,55300.0,-8000.0,0.855,Underpriced
PW_IND_19905,CarTrade,Lucknow,Uttar Pradesh,Yamaha,MT-15,V2 MotoGP,2019,7,71674,155.0,44.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,39600.0,255.48,0.552,49900.0,-10300.0,0.794,Underpriced
PW_IND_17880,Droom,Lucknow,Uttar Pradesh,TVS,Apache RTR 200,4V Dual ABS,2024,2,25183,198.0,39.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,144000.0,727.27,5.718,119900.0,24100.0,1.201,Overpriced
PW_IND_10619,OLX,Kolkata,West Bengal,TVS,Sport,ES,2021,5,46631,110.0,70.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,23300.0,211.82,0.5,32500.0,-9200.0,0.717,Underpriced
PW_IND_16166,BikeWale,Hyderabad,Telangana,Yamaha,MT-15,V2 MotoGP,2018,8,89980,155.0,44.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,54100.0,349.03,0.601,58400.0,-4300.0,0.926,Fairly Priced
PW_IND_14395,BikeDekho,Ahmedabad,Gujarat,TVS,Jupiter,ZX SmartXonnect,2020,6,38530,110.0,56.0,Automatic,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,41100.0,373.64,1.067,42200.0,-1100.0,0.974,Fairly Priced
PW_IND_18138,Droom,Bengaluru,Karnataka,Royal Enfield,Hunter 350,Metro Rebel,2018,8,55182,349.0,36.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,87400.0,250.43,1.584,80400.0,7000.0,1.087,Fairly Priced
PW_IND_18611,Bikes24,Mumbai,Maharashtra,Hero,Glamour,Disc,2014,12,118230,125.0,55.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,25300.0,202.4,0.214,21000.0,4300.0,1.205,Overpriced
PW_IND_11626,OLX,Delhi-NCR,Delhi,KTM,RC 390,Factory Racing,2013,13,118982,373.0,27.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,35600.0,95.44,0.299,46400.0,-10800.0,0.767,Underpriced
PW_IND_12943,OLX,Chennai,Tamil Nadu,Yamaha,Aerox 155,Version S,2019,7,54982,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,61400.0,396.13,1.117,63600.0,-2200.0,0.965,Fairly Priced
PW_IND_13850,Quikr,Mumbai,Maharashtra,KTM,RC 200,GP Edition,2022,4,23345,199.0,32.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,124200.0,624.12,5.32,129300.0,-5100.0,0.961,Fairly Priced
PW_IND_18034,Droom,Hyderabad,Telangana,Hero,HF Deluxe,Kick Start,2020,6,75803,97.0,68.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,28700.0,295.88,0.379,26200.0,2500.0,1.095,Fairly Priced
PW_IND_17922,Droom,Bengaluru,Karnataka,Bajaj,Platina 100,ES Drum,2020,6,51791,102.0,72.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,28900.0,283.33,0.558,34600.0,-5700.0,0.835,Underpriced
PW_IND_16364,BikeWale,Lucknow,Uttar Pradesh,Suzuki,Gixxer SF 150,Standard ABS,2014,12,112190,155.0,45.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Comprehensive,22000.0,141.94,0.196,28900.0,-6900.0,0.761,Underpriced
PW_IND_16785,BikeWale,Lucknow,Uttar Pradesh,KTM,RC 200,GP Edition,2023,3,23764,199.0,32.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,131800.0,662.31,5.546,128600.0,3200.0,1.025,Fairly Priced
PW_IND_14085,BikeDekho,Jaipur,Rajasthan,Suzuki,Burgman Street,EX,2022,4,30716,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,60100.0,484.68,1.957,59300.0,800.0,1.013,Fairly Priced
PW_IND_15269,BikeDekho,Chennai,Tamil Nadu,Bajaj,Dominar 400,Touring Edition,2019,7,52913,373.0,30.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,99000.0,265.42,1.871,100900.0,-1900.0,0.981,Fairly Priced
PW_IND_15260,BikeDekho,Lucknow,Uttar Pradesh,Honda,Activa 6G,DLX,2023,3,35727,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,47900.0,435.45,1.341,45000.0,2900.0,1.064,Fairly Priced
PW_IND_18644,Bikes24,Lucknow,Uttar Pradesh,Bajaj,Pulsar 150,Twin Disc,2019,7,50445,149.0,48.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,59200.0,397.32,1.174,53700.0,5500.0,1.102,Overpriced
PW_IND_15473,BikeDekho,Jaipur,Rajasthan,Yamaha,MT-15,V2 MotoGP,2018,8,74893,155.0,44.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,42600.0,274.84,0.569,58100.0,-15500.0,0.733,Underpriced
PW_IND_16271,BikeWale,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2021,5,50192,249.0,35.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,105100.0,422.09,2.094,103900.0,1200.0,1.012,Fairly Priced
PW_IND_12388,OLX,Mumbai,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2019,7,95425,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,57900.0,232.53,0.607,72400.0,-14500.0,0.8,Underpriced
PW_IND_11919,OLX,Lucknow,Uttar Pradesh,Suzuki,Access 125,Ride Connect,2016,10,94488,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,18800.0,151.61,0.199,22200.0,-3400.0,0.847,Underpriced
PW_IND_18773,Bikes24,Hyderabad,Telangana,Yamaha,FZ-S FI,V4 Deluxe,2016,10,82028,149.0,45.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,42400.0,284.56,0.517,33400.0,9000.0,1.269,Overpriced
PW_IND_10788,OLX,Chennai,Tamil Nadu,Bajaj,Pulsar 125,Neon,2019,7,62350,125.0,52.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,19300.0,154.4,0.31,28300.0,-9000.0,0.682,Underpriced
PW_IND_12824,OLX,Kolkata,West Bengal,KTM,Duke 390,Gen-3 Dark Galvano,2013,13,112361,373.0,28.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,32800.0,87.94,0.292,37000.0,-4200.0,0.886,Underpriced
PW_IND_18819,Bikes24,Ahmedabad,Gujarat,Royal Enfield,Himalayan,Pine Green,2021,5,49050,411.0,32.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Third-Party,119800.0,291.48,2.442,122900.0,-3100.0,0.975,Fairly Priced
PW_IND_12595,OLX,Lucknow,Uttar Pradesh,KTM,RC 200,GP Edition,2019,7,88773,199.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,69100.0,347.24,0.778,77200.0,-8100.0,0.895,Underpriced
PW_IND_16337,BikeWale,Ahmedabad,Gujarat,KTM,RC 390,Factory Racing,2021,5,47631,373.0,27.0,Manual,Petrol,3rd Owner,Dealer,6 Months Warranty,Expired,115000.0,308.31,2.414,138300.0,-23300.0,0.832,Underpriced
PW_IND_17815,Droom,Ahmedabad,Gujarat,Honda,Hornet 2.0,ABS,2017,9,64389,184.0,42.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Third-Party,38800.0,210.87,0.603,49500.0,-10700.0,0.784,Underpriced
PW_IND_17491,Droom,Chennai,Tamil Nadu,TVS,Jupiter,ZX SmartXonnect,2019,7,71562,110.0,56.0,Automatic,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Expired,46000.0,418.18,0.643,39400.0,6600.0,1.168,Overpriced
PW_IND_18903,Bikes24,Pune,Maharashtra,Honda,Activa 125,Disc,2014,12,126112,124.0,50.0,Automatic,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,23800.0,191.94,0.189,20500.0,3300.0,1.161,Overpriced
PW_IND_19312,CarTrade,Kolkata,West Bengal,Hero,Passion Pro,Drum,2021,5,35375,113.0,60.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,39400.0,348.67,1.114,40300.0,-900.0,0.978,Fairly Priced
PW_IND_15392,BikeDekho,Mumbai,Maharashtra,Bajaj,Avenger Cruise 220,Standard,2020,6,42073,220.0,38.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,91000.0,413.64,2.163,78400.0,12600.0,1.161,Overpriced
PW_IND_14165,BikeDekho,Hyderabad,Telangana,Royal Enfield,Hunter 350,Metro Rebel,2019,7,75773,349.0,36.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,51600.0,147.85,0.681,60800.0,-9200.0,0.849,Underpriced
PW_IND_18893,Bikes24,Kolkata,West Bengal,Hero,Xpulse 200,4V Rally,2015,11,72576,200.0,40.0,Manual,Petrol,2nd Owner,Certified Dealer,6 Months Warranty,Comprehensive,41500.0,207.5,0.572,36700.0,4800.0,1.131,Overpriced
PW_IND_17059,Droom,Jaipur,Rajasthan,Suzuki,Gixxer SF 150,Standard ABS,2015,11,94580,155.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,47900.0,309.03,0.506,39300.0,8600.0,1.219,Overpriced
PW_IND_12976,OLX,Chennai,Tamil Nadu,KTM,RC 200,GP Edition,2022,4,29467,199.0,32.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,98000.0,492.46,3.326,108200.0,-10200.0,0.906,Fairly Priced
PW_IND_15926,BikeWale,Jaipur,Rajasthan,KTM,RC 390,Factory Racing,2019,7,52926,373.0,27.0,Manual,Petrol,3rd Owner,Certified Dealer,6 Months Warranty,Third-Party,131900.0,353.62,2.492,114500.0,17400.0,1.152,Overpriced
PW_IND_12077,OLX,Hyderabad,Telangana,Hero,Glamour,Disc,2021,5,50482,125.0,55.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,46700.0,373.6,0.925,46000.0,700.0,1.015,Fairly Priced
PW_IND_11372,OLX,Bengaluru,Karnataka,Bajaj,Pulsar 125,Neon,2018,8,55886,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,32500.0,260.0,0.582,36600.0,-4100.0,0.888,Underpriced
PW_IND_17440,Droom,Mumbai,Maharashtra,Bajaj,Dominar 400,Touring Edition,2022,4,51800,373.0,30.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,180900.0,484.99,3.492,156800.0,24100.0,1.154,Overpriced
PW_IND_12304,OLX,Delhi-NCR,Delhi,Royal Enfield,Bullet 350,Standard ES,2017,9,87369,346.0,38.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Expired,27800.0,80.35,0.318,43100.0,-15300.0,0.645,Underpriced
PW_IND_15591,BikeDekho,Kolkata,West Bengal,Bajaj,Avenger Cruise 220,Standard,2021,5,62723,220.0,38.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,58400.0,265.45,0.931,60000.0,-1600.0,0.973,Fairly Priced
PW_IND_14341,BikeDekho,Pune,Maharashtra,Honda,Activa 125,Disc,2017,9,114485,124.0,50.0,Automatic,Petrol,1st Owner,Dealer,6 Months Warranty,Third-Party,19000.0,153.23,0.166,26900.0,-7900.0,0.706,Underpriced
PW_IND_19124,CarTrade,Ahmedabad,Gujarat,Honda,Activa 125,Disc,2016,10,68444,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,20400.0,164.52,0.298,26200.0,-5800.0,0.779,Underpriced
PW_IND_10294,OLX,Lucknow,Uttar Pradesh,Royal Enfield,Bullet 350,Standard ES,2019,7,83372,346.0,38.0,Manual,Petrol,4th Owner,Individual,No Warranty,Third-Party,34500.0,99.71,0.414,43100.0,-8600.0,0.8,Underpriced
PW_IND_19820,CarTrade,Jaipur,Rajasthan,TVS,Apache RTR 160,4V Special Edition,2017,9,66047,160.0,45.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,28100.0,175.62,0.425,35600.0,-7500.0,0.789,Underpriced
PW_IND_10444,OLX,Delhi-NCR,Delhi,KTM,RC 200,GP Edition,2015,11,89938,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,34600.0,173.87,0.385,48800.0,-14200.0,0.709,Underpriced
PW_IND_13167,Quikr,Ahmedabad,Gujarat,Suzuki,Burgman Street,EX,2025,1,7247,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,99100.0,799.19,13.673,90800.0,8300.0,1.091,Fairly Priced
PW_IND_17211,Droom,Ahmedabad,Gujarat,TVS,Jupiter,ZX SmartXonnect,2019,7,39793,110.0,56.0,Automatic,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,47900.0,435.45,1.204,38300.0,9600.0,1.251,Overpriced
PW_IND_17200,Droom,Bengaluru,Karnataka,Yamaha,R15 V4,M Edition,2020,6,57736,155.0,40.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,108600.0,700.65,1.881,99800.0,8800.0,1.088,Fairly Priced
PW_IND_10888,OLX,Pune,Maharashtra,Yamaha,FZ-S FI,V4 Deluxe,2019,7,69508,149.0,45.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,38700.0,259.73,0.557,44000.0,-5300.0,0.88,Underpriced
PW_IND_10332,OLX,Jaipur,Rajasthan,Bajaj,Pulsar 150,Twin Disc,2021,5,57725,149.0,48.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,62700.0,420.81,1.086,56700.0,6000.0,1.106,Overpriced
PW_IND_13012,Quikr,Kolkata,West Bengal,TVS,Apache RTR 160,4V Special Edition,2015,11,117991,160.0,45.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,20600.0,128.75,0.175,23400.0,-2800.0,0.88,Underpriced
PW_IND_10847,OLX,Lucknow,Uttar Pradesh,Suzuki,Gixxer SF 150,Standard ABS,2021,5,56511,155.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,38900.0,250.97,0.688,53800.0,-14900.0,0.723,Underpriced
PW_IND_17906,Droom,Ahmedabad,Gujarat,TVS,NTORQ 125,Race XP,2017,9,54735,125.0,47.0,Automatic,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,48400.0,387.2,0.884,40500.0,7900.0,1.195,Overpriced
PW_IND_15819,BikeWale,Lucknow,Uttar Pradesh,Royal Enfield,Himalayan,Pine Green,2014,12,138387,411.0,32.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,29700.0,72.26,0.215,36100.0,-6400.0,0.823,Underpriced
PW_IND_18305,Bikes24,Ahmedabad,Gujarat,Suzuki,Gixxer SF 150,Standard ABS,2020,6,62380,155.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,90200.0,581.94,1.446,71900.0,18300.0,1.255,Overpriced
PW_IND_18718,Bikes24,Lucknow,Uttar Pradesh,Suzuki,Access 125,Ride Connect,2012,14,130354,124.0,52.0,Automatic,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,19800.0,159.68,0.152,18000.0,1800.0,1.1,Fairly Priced
PW_IND_16459,BikeWale,Delhi-NCR,Delhi,Yamaha,MT-15,V2 MotoGP,2015,11,98389,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,28900.0,186.45,0.294,36800.0,-7900.0,0.785,Underpriced
PW_IND_11096,OLX,Kolkata,West Bengal,Suzuki,Gixxer 250,Dual ABS,2016,10,116388,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,36600.0,146.99,0.314,44000.0,-7400.0,0.832,Underpriced
PW_IND_14578,BikeDekho,Pune,Maharashtra,TVS,Raider 125,Split Seat,2016,10,70715,125.0,57.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,19500.0,156.0,0.276,24800.0,-5300.0,0.786,Underpriced
PW_IND_13493,Quikr,Hyderabad,Telangana,TVS,Raider 125,Split Seat,2020,6,60714,125.0,57.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,39100.0,312.8,0.644,39200.0,-100.0,0.997,Fairly Priced
PW_IND_10281,OLX,Chennai,Tamil Nadu,Yamaha,Aerox 155,Version S,2015,11,112519,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,27700.0,178.71,0.246,33800.0,-6100.0,0.82,Underpriced
PW_IND_15514,BikeDekho,Delhi-NCR,Delhi,KTM,RC 200,GP Edition,2018,8,66975,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,63700.0,320.1,0.951,72700.0,-9000.0,0.876,Underpriced
PW_IND_10992,OLX,Kolkata,West Bengal,Bajaj,Avenger Cruise 220,Standard,2019,7,45368,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,60800.0,276.36,1.34,58500.0,2300.0,1.039,Fairly Priced
PW_IND_13781,Quikr,Ahmedabad,Gujarat,Yamaha,FZ-S FI,V4 Deluxe,2020,6,50741,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,62400.0,418.79,1.23,58000.0,4400.0,1.076,Fairly Priced
PW_IND_18682,Bikes24,Hyderabad,Telangana,KTM,Duke 200,Electronic Orange,2019,7,60643,199.0,33.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Comprehensive,108500.0,545.23,1.789,92100.0,16400.0,1.178,Overpriced
PW_IND_19083,CarTrade,Delhi-NCR,Delhi,Yamaha,Aerox 155,Version S,2018,8,56160,155.0,42.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,37200.0,240.0,0.662,45200.0,-8000.0,0.823,Underpriced
PW_IND_10147,OLX,Delhi-NCR,Delhi,Royal Enfield,Himalayan,Pine Green,2016,10,129730,411.0,32.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,30800.0,74.94,0.237,43100.0,-12300.0,0.715,Underpriced
PW_IND_19201,CarTrade,Delhi-NCR,Delhi,Bajaj,Pulsar 125,Neon,2022,4,48969,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,45800.0,366.4,0.935,46900.0,-1100.0,0.977,Fairly Priced
PW_DUP_20049,OLX,Kolkata,West Bengal,Yamaha,MT-15,V2 MotoGP,2014,12,102248,155.0,44.0,Manual,Petrol,1st Owner,Certified Dealer,6 Months Warranty,Third-Party,46800.0,301.94,0.458,38800.0,8000.0,1.206,Overpriced
PW_IND_11901,OLX,Bengaluru,Karnataka,Royal Enfield,Meteor 350,Supernova,2020,6,75027,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,87700.0,251.29,1.169,105300.0,-17600.0,0.833,Underpriced
PW_IND_14826,BikeDekho,Lucknow,Uttar Pradesh,KTM,Duke 390,Gen-3 Dark Galvano,2019,7,47163,373.0,28.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,131500.0,352.55,2.788,128200.0,3300.0,1.026,Fairly Priced
PW_IND_11960,OLX,Lucknow,Uttar Pradesh,TVS,Jupiter,ZX SmartXonnect,2022,4,39159,110.0,56.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Expired,48800.0,443.64,1.246,46600.0,2200.0,1.047,Fairly Priced
PW_IND_17238,Droom,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2020,6,53276,249.0,35.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,111900.0,449.4,2.1,91600.0,20300.0,1.222,Overpriced
PW_IND_10865,OLX,Lucknow,Uttar Pradesh,Honda,Unicorn,Standard,2019,7,80666,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,27900.0,174.38,0.346,35600.0,-7700.0,0.784,Underpriced
PW_IND_16629,BikeWale,Jaipur,Rajasthan,TVS,Apache RTR 200,4V Dual ABS,2015,11,109843,198.0,39.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,23400.0,118.18,0.213,31600.0,-8200.0,0.741,Underpriced
PW_IND_14966,BikeDekho,Pune,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2017,9,107410,373.0,28.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,72400.0,194.1,0.674,90700.0,-18300.0,0.798,Underpriced
PW_IND_10764,OLX,Pune,Maharashtra,Bajaj,Pulsar 125,Neon,2022,4,37793,125.0,52.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,31000.0,248.0,0.82,42400.0,-11400.0,0.731,Underpriced
PW_IND_14230,BikeDekho,Jaipur,Rajasthan,TVS,Apache RTR 160,4V Special Edition,2015,11,62814,160.0,45.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Third-Party,26900.0,168.12,0.428,35100.0,-8200.0,0.766,Underpriced
PW_IND_16108,BikeWale,Ahmedabad,Gujarat,Honda,Hornet 2.0,ABS,2025,1,13433,184.0,42.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Third-Party,110400.0,600.0,8.218,111300.0,-900.0,0.992,Fairly Priced
PW_IND_19834,CarTrade,Mumbai,Maharashtra,Suzuki,Gixxer SF 150,Standard ABS,2019,7,51718,155.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,58500.0,377.42,1.131,63300.0,-4800.0,0.924,Fairly Priced
PW_IND_15596,BikeDekho,Jaipur,Rajasthan,Honda,CB Shine,SP,2020,6,45103,125.0,58.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,38400.0,307.2,0.851,38700.0,-300.0,0.992,Fairly Priced
PW_IND_15871,BikeWale,Delhi-NCR,Delhi,KTM,Duke 200,Electronic Orange,2021,5,57000,199.0,33.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Third-Party,99000.0,497.49,1.737,95100.0,3900.0,1.041,Fairly Priced
PW_IND_16228,BikeWale,Chennai,Tamil Nadu,Bajaj,Platina 100,ES Drum,2019,7,48596,102.0,72.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,32000.0,313.73,0.658,27200.0,4800.0,1.176,Overpriced
PW_IND_14860,BikeDekho,Hyderabad,Telangana,Honda,Activa 6G,DLX,2022,4,40658,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,50600.0,460.0,1.244,49100.0,1500.0,1.031,Fairly Priced
PW_IND_19337,CarTrade,Pune,Maharashtra,Yamaha,Aerox 155,Version S,2017,9,91618,155.0,42.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,28900.0,186.45,0.315,40200.0,-11300.0,0.719,Underpriced
